	AKBNK.IS	ALARK.IS	ASELS.IS	ASTOR.IS	BIMAS.IS	BRSAN.IS	EKGYO.IS	ENKAI.IS	EREGL.IS	FROTO.IS	GARAN.IS	GUBRF.IS	HEKTS.IS	ISCTR.IS	KCHOL.IS	KONTR.IS	KOZAL.IS	KRDMD.IS	ODAS.IS	OYAKC.IS	PETKM.IS	PGSUS.IS	SAHOL.IS	SASA.IS	SISE.IS	TCELL.IS	THYAO.IS	TUPRS.IS	TOASO.IS	YKBNK.IS	AEFES.IS	AGROT.IS	AHGAZ.IS	AKCNS.IS	AKFGY.IS	AKFYE.IS	AKSA.IS	AKSEN.IS	ALBRK.IS	ALFAS.IS	ANSGR.IS	ARCLK.IS	BERA.IS	BFREN.IS	BIENY.IS	BIOEN.IS	BOBET.IS	BRYAT.IS	BTCIM.IS	CANTE.IS	CCOLA.IS	CIMSA.IS	CWENE.IS	DOAS.IS	DOHOL.IS	ECILC.IS	ECZYT.IS	EGEEN.IS	ENERY.IS	ENJSA.IS	EUPWR.IS	EUREN.IS	GESAN.IS	GWIND.IS	HALKB.IS	IPEKE.IS	ISGYO.IS	ISMEN.IS	IZENR.IS	KAYSE.IS	KCAER.IS	KLSER.IS	KONYA.IS	KOZAA.IS	MAVI.IS	MGROS.IS	MIATK.IS	OTKAR.IS	QUAGR.IS	REEDR.IS	SAYAS.IS	SDTTR.IS	SKBNK.IS	SMRTG.IS	SOKM.IS	TABGD.IS	TAVHL.IS	TKFEN.IS	TSKB.IS	TTKOM.IS	TTRAK.IS	TUKAS.IS	TURSG.IS	ULKER.IS	VAKBN.IS	VESBE.IS	VESTL.IS	YEOTK.IS	YYLGD.IS	ZOREN.IS	ALMAD.IS	CVKMD.IS	PRKME.IS	BEYAZ.IS	CLEBI.IS	GRSEL.IS	GSDDE.IS	PASEU.IS	RYSAS.IS	TLMAN.IS	TUREX.IS	ALCTL.IS	ARDYZ.IS	ARENA.IS	ATATP.IS	AZTEK.IS	DESPC.IS	DGATE.IS	EDATA.IS	ESCOM.IS	FONET.IS	FORTE.IS	HTTBT.IS	INDES.IS	INGRM.IS	KAREL.IS	KFEIN.IS	KRONT.IS	LINK.IS	LOGO.IS	MANAS.IS	MOBTL.IS	MTRKS.IS	NETAS.IS	OBASE.IS	ODINE.IS	PAPIL.IS	PATEK.IS	PENTA.IS	PKART.IS	SMART.IS	VBTYZ.IS	AFYON.IS	BSOKE.IS	BUCIM.IS	CMBTN.IS	DOGUB.IS	EGSER.IS	GOLTS.IS	KLKIM.IS	KUTPO.IS	LMKDC.IS	MARBL.IS	NIBAS.IS	NUHCM.IS	USAK.IS	AGESA.IS	AKGRT.IS	ANHYT.IS	RAYSG.IS	ATAKP.IS	AVOD.IS	BANVT.IS	BORSK.IS	DARDL.IS	DMRGD.IS	EKSUN.IS	ELITE.IS	ERSU.IS	FADE.IS	FRIGO.IS	GOKNR.IS	KERVT.IS	KNFRT.IS	KRSTL.IS	KRVGD.IS	KTSKR.IS	MERKO.IS	OBAMS.IS	OFSYM.IS	ORCAY.IS	OYLUM.IS	PENGD.IS	PETUN.IS	PINSU.IS	PNSUT.IS	SELGD.IS	SELVA.IS	SOKE.IS	TATGD.IS	TETMT.IS	ULUUN.IS	VANGD.IS	CRDFA.IS	GARFA.IS	ISFIN.IS	LIDFA.IS	SEKFK.IS	ULUFA.IS	VAKFN.IS	AVTUR.IS	AYCES.IS	BIGCH.IS	BYDNR.IS	DOCO.IS	ETILR.IS	MAALT.IS	MARTI.IS	MERIT.IS	PKENT.IS	TEKTU.IS	ULAS.IS	ALKA.IS	BAKAB.IS	BARMA.IS	DGNMO.IS	DURDO.IS	GENTS.IS	GIPTA.IS	KAPLM.IS	KARTN.IS	KLSYN.IS	KONKA.IS	LILAK.IS	MNDTR.IS	PRZMA.IS	SAMAT.IS	TEZOL.IS	VKING.IS	ADGYO.IS	AGYO.IS	AKMGY.IS	AKSGY.IS	ALGYO.IS	ASGYO.IS	ATAGY.IS	AVGYO.IS	AVPGY.IS	BASGZ.IS	BEGYO.IS	DGGYO.IS	DZGYO.IS	EYGYO.IS	FZLGY.IS	HLGYO.IS	IDGYO.IS	KGYO.IS	KLGYO.IS	KRGYO.IS	KZBGY.IS	KZGYO.IS	MHRGY.IS	MRGYO.IS	MSGYO.IS	NUGYO.IS	OZGYO.IS	OZKGY.IS	PAGYO.IS	PEGYO.IS	PEKGY.IS	PSGYO.IS	RYGYO.IS	SEGYO.IS	SNGYO.IS	SRVGY.IS	SURGY.IS	TDGYO.IS	TRGYO.IS	TSGYO.IS	VKGYO.IS	VRGYO.IS	YGGYO.IS	YGYO.IS	ZRGYO.IS	ACSEL.IS	ALKIM.IS	ANGEN.IS	AYGAZ.IS	BAGFS.IS	BAYRK.IS	BRISA.IS	BRKSN.IS	DEVA.IS	DNISI.IS	DYOBY.IS	EGGUB.IS	EGPRO.IS	EPLAS.IS	GEDZA.IS	GOODY.IS	ISKPL.IS	IZFAS.IS	KBORU.IS	KMPUR.IS	KOPOL.IS	KRPLS.IS	MEDTR.IS	MERCN.IS	MRSHL.IS	ONCSM.IS	OZRDN.IS	POLTK.IS	RNPOL.IS	RTALB.IS	SANFM.IS	SEKUR.IS	SEYKM.IS	TARKM.IS	TMPOL.IS	TRILC.IS	AGHOL.IS	AKYHO.IS	AVHOL.IS	BINHO.IS	COSMO.IS	DAGHL.IS	DENGE.IS	DERHL.IS	EUHOL.IS	GLRYH.IS	GLYHO.IS	GOZDE.IS	GSDHO.IS	HDFGS.IS	HEDEF.IS	HUBVC.IS	ICUGS.IS	IEYHO.IS	IHLAS.IS	IHYAY.IS	INVEO.IS	INVES.IS	ISGSY.IS	KLRHO.IS	LRSHO.IS	MARKA.IS	METRO.IS	METUR.IS	MZHLD.IS	NTHOL.IS	OSTIM.IS	POLHO.IS	PRDGS.IS	RALYH.IS	TRCAS.IS	UFUK.IS	UNLU.IS	VERTU.IS	VERUS.IS	YESIL.IS	A1CAP.IS	AKMGY.IS	ALBRK.IS	ANHYT.IS	ARENA.IS	ARZUM.IS	AVGYO.IS	AVHOL.IS	BRLSM.IS	BRMEN.IS	CEOEM.IS	CIMSA.IS	COSMO.IS	DESPC.IS	EGEEN.IS	ENKAI.IS	EUHOL.IS	GESAN.IS	GOODY.IS	GRSEL.IS	INVEO.IS	IZFAS.IS	KAPLM.IS	KLNMA.IS	KMPUR.IS	KONTR.IS	KORDS.IS	KOZAL.IS	LINK.IS	LKMNH.IS	MANAS.IS	MERCN.IS	MIATK.IS	NATEN.IS	NTGAZ.IS	OTTO.IS	PAGYO.IS	POLHO.IS	RALYH.IS	RODRG.IS	RTALB.IS	SAMAT.IS	TAVHL.IS	TKNSA.IS	TRCAS.IS	TSPOR.IS	ULKER.IS	ULUSE.IS	VERTU.IS	VKGYO.IS	VZHOL.IS	YESIL.IS	YGGYO.IS
AKBNK.IS	1.0	0.9057543174651399	0.9658960442816928	0.8842505593306584	0.9698916400080434	0.8906493007741755	0.8916845776363942	0.8655649168098468		0.9406936994248369	0.9930648367356474			0.986541106441086	0.9834342395799291	0.898465612228578	0.8109702988015192	0.8516125701764622	0.8108405819530926	0.9049133253541718	0.8561642399606988	0.9323067916072744	0.9701816779795849		0.8513078552872712	0.9724034422303303	0.9567633470261887	0.9780136907415374	0.8984562067664066	0.99320038536803	0.9881902760179231		0.8827129358269578	0.9301113923542471		0.8924388259819283	0.8547641028314262		0.9212086274440365	0.8779608601954573	0.9689862480671323	0.8867359913476198		0.9513912078471207		0.8502954215420317	0.9349517622503621	0.9531922222552585	0.9372046372063364		0.9759930589301659	0.9312797816662245	0.8668402797500165	0.9552534740014307	0.9020578186273912	0.9260068711724065	0.9098778356330134	0.9699798398660641	0.8600321625479008	0.952312900425059	0.8564269988174905	0.8745782953213934	0.8503260503622538	0.8912823660300486	0.864015997604717	0.8318140614673267		0.9279840936617312		0.8091249093635223	0.9581665075959452		0.9670942619820758		0.9869545767085329	0.9637779467277705	0.9263237626309643	0.9632184786361256			0.904964189663483	0.9132150371733759	0.8620316831187755	0.8700959931558164	0.9425306059042592		0.9669372028761769	0.8672191838029876	0.9542519996356423	0.9510104877064388	0.9572119418855788	0.8457614161759536	0.9686299690640252	0.9563959462117616	0.932888555205546	0.8824417451457763	0.8616367178104696	0.9407350688479029		0.9158048605530051	0.8775975844585484		0.8785922908745343		0.968728721891827	0.9517201186956218	0.8355305394672559	0.8497492963021218	0.9490457856418337	0.9279898561079554		0.8737602800391006	0.9024488634604222	0.8877966963027868	0.9076500492608051	0.9013981710537738	0.9249424602054336	0.9021900774416388		0.938763204684234		0.860192042209452	0.966090027321905	0.9103957705258323		0.9062816265620117	0.8612309044238133	0.8283940952524826	0.9151880266650746	0.8239539394401046		0.9438705471054879	0.8700455624503417	0.9093958735234638	0.9387522350457513		0.8691503737571529			0.9130441598116741	0.8989966161101598	0.9542846173660183	0.8976609251634934	0.9264876782329845	0.8704716452771926	0.9172631957451189	0.8537675570242627	0.82394853673939	0.9775308776924669	0.9343370636444672					0.9233997397213821	0.9041057419848937	0.9466190780468855	0.9203216053178046	0.9573607134164753	0.9056105034790831								0.9112656483228255	0.8569627507008077			0.8478880314585029		0.8877820816159034		0.8246476384795656	0.8313218336082638				0.8810073665627469	0.9180166942959439		0.9032442188242916	0.9208661938690791	0.9005621737687638	0.8753723991186092		0.8449971508630697		0.8476554588552179		0.8591578609768207		0.9536750750011196	0.8530276536860169	0.9372059587484344	0.9114565569939866	0.9573361648008971		0.9402916251512141	0.8972435319593401			0.94433543516154	0.8436119387776919	0.9393597071191915		0.9170594978320906		0.8144138916831964	0.9398296628409205				0.9216369204661292	0.8150228425890249	0.9008100171359372	0.8275275785384923	0.8514006925366898		0.9253562999717184	0.8268593102985329			0.9199681719869747	0.9062012057628472	0.939957333109266	0.8455987559823147		0.8848141867496919	0.9503577973808401	0.9666399888381665	0.8897861699591361		0.9656228072140213	0.8922570674125399				0.852030817485605		0.894801429181818			0.8395450290854372		0.8704371265684099	0.8252833091070275				0.8099302372404651	0.9134938458821699			0.8531749689040254	0.9061843118965818	0.9520401935340913		0.8619839296157662	0.9603746091856379	0.8885321996193234		0.8722278485178713		0.8843972357383202	0.9739935659118302		0.8239659118008383		0.868690092892607	0.8922850041393341	0.894124436608303	0.9349253723026018			0.9638707114927095		0.8656662811770315	0.9440785877447365	0.957631131090466	0.8382334504019534	0.9546783546753246	0.9031150222673839	0.8103583772658574	0.9647238674573383		0.852023320783797	0.8100691122404371		0.9430725814040277		0.8583730014002593				0.8690277223658084	0.9173215003691619	0.9003169115803373	0.940091583954446	0.9288361829065441	0.9399016877349251		0.9208347703546935			0.8198494089270333	0.93490098463438		0.9781247906346175	0.8681518958768892			0.8930514477019007	0.8412950127374735		0.8853668508208876		0.8321554820594007	0.8888356786109294	0.8708633694582056	0.8632045944869071		0.9037833296344163		0.9085745169138068	0.919541624221123		0.8583719858927352				0.9372614795370936		0.867476656010237		0.8326217987777481		0.9213848781843836	0.8010343355810117	0.8718738824462986		0.970124332243284	0.878190324632097	0.8773353255786437	0.882730662185247		0.9364409178600336			0.9503577976659685	0.9212086274440365	0.957360713263345	0.8877966943960888	0.8772400570369753	0.8922570674125399		0.8788604271907166	0.9256466319036696		0.9312797815489191	0.8930514477019007	0.9249424602054336	0.9699798399008919	0.8655649168232277		0.8503260503622538	0.8100691122292486	0.9517201187322208		0.9430725814040277	0.8514006925366898		0.8583730014162224	0.8984656122211183	0.8295212382277656	0.8109702985863612	0.9151880266144794	0.9608624447943838		0.869027723648203	0.9263237626309643	0.9528491900820829	0.8411901469533413	0.9165279449452373	0.9061843118152797	0.8718738821579807	0.970124332243284	0.897450799799215		0.9062012057628472	0.9669372028274705	0.9222357094682717	0.878190324632097		0.9563959462976609			0.8239659118008383		0.8686900927254757	0.894124436608303
ALARK.IS	0.9057543174651399	1.0	0.9563594142028788	0.8798727420453403	0.9393243697166912	0.8664312413772128	0.9690755243952556	0.9660253234756493	0.9101443730047328	0.970395629408528	0.9313319795889357	0.8829984887959945	0.8435000219295674	0.9430844207401459	0.9532742031105375	0.9785612178237781	0.9442167461075125	0.9532193164653584	0.9533758919740842	0.949780547561292	0.972108433036282	0.9800131696787377	0.9705698273797638	0.9172385022583006	0.9756857285269904	0.955593448827547	0.9739297726621284	0.9499803961052655	0.970077228850099	0.9376063147670323	0.9359324227555934		0.8344394725076378	0.9450818147272139			0.9624633091421754	0.932589639974641	0.9690189125569704	0.8924206382408214	0.8615045009324571	0.9770677838655609	0.851984498084839	0.9112072953638289		0.9639802605004997	0.9402313490435632	0.931342790887067	0.8991261199279036		0.9299735748947139	0.9571020758149845	0.8325328062671377	0.9802364070884743	0.9793461005499974	0.9820509905861563	0.9621840101420728	0.9194429970674625		0.9737487709007582	0.8368265277666868	0.971748799336	0.9579007845711152	0.9788464736394038	0.8813495420134341	0.9629890467356745	0.8914806302540543	0.9420042533245375			0.8465614272265983		0.9150575843245465	0.9498841735053349	0.9426145735446542	0.9516741420292066	0.8400377443973731	0.9481089898536192	0.8704548341379508		0.9287965088163064	0.8776727206585622	0.890904793226618	0.9636821094408482	0.9477621746142827		0.9630032450331922	0.9551604557648155	0.9621996749905519	0.9519177776171036	0.9473612037242573	0.9653444660819452	0.864377713797417	0.860201291553288	0.9206318514786479	0.9581109069634801	0.9490681934556671	0.9322608130415029	0.9395958833353767	0.965639452164542	0.98129515687713		0.9774972898929534		0.936925579678775	0.8110405918958891	0.9490420772620445	0.8136611035103718	0.9423116984764768	0.9472010346632979		0.9610004552466009	0.815224704156835	0.8840286250050485		0.8131433260764761	0.9027998939302431	0.8659402889684011		0.9461163858008569		0.8262225292964106	0.922491915353619	0.9699642057212327		0.9794218352630006		0.889844511510719		0.9213444471078032	0.9195478792796227	0.9299264530559443	0.8284955141858815	0.8777650614499247	0.8614685920699056					0.8474778047842312		0.8949608142914437	0.9477976713527089		0.9736388241108811		0.8980913867325846	0.9641954752692672	0.9133982876144927	0.9519244740904877					0.9322549755116776	0.8957114012687761	0.9494608086828152	0.9289738970838123	0.9285415669083784				0.8327562950077301		0.8151923970539318			0.8619522308107721		0.8209267944389447	0.9486588444837171	0.8254895040240443	0.9004295149615708	0.9788615347267755	0.8902208419056863	0.8903561767661976	0.923394081049552				0.8198436361222156	0.9197073242874095	0.8468763864634743	0.9783599905391904	0.8801526999514072	0.9868347027931451			0.8714841503228062	0.9531327914069457		0.9436857108464232	0.8106293380863955		0.8418999496229977	0.8895985888149738	0.9185045115284542	0.9321887205296077	0.9366594119378224		0.8619206792805733				0.9422010468087091	0.9235725397185827	0.9150353946791915	0.8683284114448034	0.8938784399066154		0.92717182818368	0.9294694857511405	0.9495821092077232	0.9107211889579848		0.9648015853902729	0.9508057596508495	0.9526314182595034		0.950745420087015		0.9706427834936973	0.9595650412094514			0.8805169139070764	0.8434056409411623	0.9710759633081313	0.896911737872601		0.9301104867298411	0.861323835137931	0.9247474227224508	0.9830058774380046		0.9105920991550922	0.9100484439123021				0.9267431045496085	0.899259074908616	0.8630030732660892		0.9104872380120494	0.9097657447757685		0.8856297745172441	0.8756116323725409				0.9127315949703435	0.9014158434643517			0.9792521794340918	0.9875269622624321	0.8523251164414001		0.881855596905345	0.9510981502963266	0.8238754571720298		0.9357028952021863		0.9033358838140736	0.9531026022706517	0.8363759216530259	0.9463711129763691		0.9740759887716367		0.968552542040091	0.9632152300599659	0.9192893803815868		0.9716554616297023	0.9053778547087586		0.9565042209377667	0.8887091716977698	0.940480571828481	0.9176789090460008	0.9345536921282057	0.9303110643873513	0.9263459260940279	0.8201437936682272	0.9236980262660724	0.9510013516110635		0.8633989244344242		0.9621387564833682		0.902992662145995	0.9569104356376253	0.9600285398572376	0.816689613121237	0.8927535184083635	0.8970535949217807		0.8865372291510547		0.8672243070167809				0.8923902826043174		0.9537297565955172				0.9704057731036089	0.9267540181791722		0.8929688611753077	0.8360973498815395	0.9194816421172765	0.9586118081525986	0.9485073497489642	0.9779145880037512		0.9660103610875819		0.8886468674790861	0.8801791619261697						0.8855548114177991					0.8579029631014624	0.9566108519715583	0.8786546600473513	0.9633696430937826	0.8550908605297606	0.9039612904209683	0.9770075339940333		0.8847894492184187	0.8663875767662986	0.9459485504040793			0.8613238353063492	0.9690189125569704	0.9285415667420722	0.8840286231624875	0.8410110355828486	0.9100484439123021		0.8874623790324822	0.8654375661130835	0.8624393448570812	0.9571020757281112	0.9704057731036089	0.9027998939302431	0.9194429970306109	0.9660253234972221	0.8360973498815395	0.9579007845711152	0.9510013516075111	0.8110405919977971		0.8633989244344242	0.950745420087015		0.9621387564984795	0.9785612178536657	0.9641115816937329	0.9442167461082451		0.9160431001490292	0.9195478792796227	0.9600285379566409	0.8400377443973731	0.9406970637182803	0.9389463671911501	0.9078893063461884	0.9875269621181204	0.9633696426195533	0.9039612904209683	0.9101723864205156		0.8434056409411623	0.9630032449767855	0.9522606176181976	0.9770075339940333		0.860201291244673	0.8477648869891348	0.8663875766810498	0.9463711129763691		0.9740759887094264	0.968552542040091
ASELS.IS	0.9658960442816928	0.9563594142028788	1.0	0.902901330600357	0.9821043287988489	0.9024873890486779	0.9565837914409825	0.9404071063043536	0.8532346410438122	0.9751823382927547	0.9754381237677452	0.8034229228836839		0.9811249280195949	0.9846949972964146	0.9548180417680834	0.8996500856790259	0.928370843444808	0.8870138406648226	0.9511811713876724	0.9362244567384985	0.968818343660969	0.9884837840122598	0.8243660463400524	0.9269140306482142	0.9905722134879171	0.9826855844843086	0.9836493831764413	0.9500528717688355	0.9791794337236743	0.9836071722844097		0.8715335229981873	0.9639057229154866		0.8659615833055027	0.9201898072668695	0.8350736456461151	0.9687488750352437	0.9038598747795499	0.9495317142387131	0.947594468221819	0.8161012725223082	0.9765475271962465		0.9199518011532785	0.9578435614118377	0.9757962365404657	0.9508739656452613		0.9792397961567328	0.9693252688412644	0.8648596219564907	0.9816944856284501	0.9626838948124309	0.9749002143268861	0.9666560670271115	0.9821478394636319	0.815928917606979	0.9877936542937648	0.8614853422154158	0.9280070410898437	0.9151053917585975	0.9379182765733497	0.8766335892268824	0.9166440837155984	0.834183894878695	0.9563702036054852		0.814014222633577	0.9352274710936553		0.976765918490677	0.886728647121804	0.9831894703839471	0.9825713639888154	0.9173396616073667	0.9886375951249063			0.9432877545447504	0.9187323593663794	0.8972995368728569	0.9248471459835974	0.9710606781521397		0.9722118188245772	0.9155827562940544	0.9724861725003372	0.9788157149080842	0.9706012387593766	0.9113855827172544	0.9493943554598803	0.9445077091960015	0.9322577764695207	0.9424734468503212	0.9293660889172178	0.9622092349515604	0.8603303076791222	0.9568155440636538	0.9418952771505132		0.9455319875240341		0.9636903106638677	0.9136890648825262	0.9154878346911063	0.8442439788793923	0.9571872686433366	0.9677371500809102		0.9466405478047706	0.9102292297732799	0.9280387152004865	0.8735705845942351	0.9080148597258192	0.9487384897155665	0.9200277538203335		0.969177512345864		0.8591832428830865	0.9696318852176452	0.9704818047522331		0.9690689556295211	0.8621097189164902	0.8967766837761658	0.8783428917167511	0.906697806196413	0.8426132249009086	0.9606751721335804	0.8707481334835538	0.9198475811847655	0.9377329463728551		0.8236100911663423			0.9081079995559801	0.8881861733260143	0.9651813462767386	0.9542005441895184	0.8941621957476844	0.9430487805885299	0.88983289192847	0.9056562321967557	0.8992881369020108	0.9626632089960647	0.9640904801048477					0.9607355133532616	0.9350100325827767	0.9658183208167274	0.9551378060838476	0.9675464116091412	0.8360243254934475			0.8335616077316702					0.9241275930327304	0.8126736688472701		0.8861819065561028	0.8553495486906972	0.8536244469274433	0.9519038739340747	0.8648871217387566	0.8891832964995274	0.8944205255390517				0.8776736386114022	0.9486293244096742		0.9667131233833487	0.9313553463857671	0.9613577993692547	0.8417017559633267		0.8871940536943188	0.8794517108763963		0.8501429926031482	0.8849137637500422	0.8161009172913225	0.9246244784777081	0.8730129712985334	0.957498864234111	0.942579293065177	0.9724556311452938		0.9356124499020125	0.8970111946327388			0.9690052296402077	0.9081798486233655	0.9605521922067392		0.9347272286037884		0.9019997265751039	0.9629730933856809	0.8654610072590622	0.8715164727929658		0.966365111165184	0.9026210308267547	0.9544198836757489		0.907640302020247		0.9558309458218199	0.8959512218884802			0.9321581833189367	0.928113779448641	0.9742051170244307	0.9064324849152773		0.933584787588996	0.9351093181511188	0.9778594763440268	0.9573581842807298		0.9636422514791795	0.9353750733001236				0.9181159915939876	0.8779476707610994	0.9128124028549828		0.8527735449954691	0.9016478372580233		0.9189947492186483	0.8751873758363305				0.8851575447723941	0.9551312623461243			0.9329234812990304	0.9640176905367335	0.9487267787950464	0.8400840145740597	0.9057133586570801	0.9815232174623855	0.9054648749501006		0.9373524037190997		0.9203662980019202	0.9893767818737658	0.8268890148513798	0.9114680470809194		0.9389719453437989	0.8617846348484148	0.9437657899643249	0.9772434593685688	0.8494951478976733		0.9858388551841429	0.8093208197411701		0.9758282062777269	0.9552621216261302	0.9188477980244237	0.9729113985175626	0.9369460306419051	0.8974749402542296	0.9735081810140109	0.8054103403044207	0.91359576808614	0.9005998706693286		0.9309136203904725		0.9184896583224592		0.8380008127390018	0.8753456251194704	0.9374422561609274	0.9242581971500933	0.92523903316569	0.9480311203727932	0.9073654788084707	0.9511435215117504		0.9378046555472931			0.8107208137769553	0.9554263227605101		0.9802220453906819	0.8616320078694171			0.9510362045727075	0.8968984885385313		0.9230434769238905	0.8408282084697154	0.9231996188595756	0.9385388165706078	0.944724096685624	0.9366755595225129		0.9584579904363215		0.9334635224231136	0.9447388771490758		0.8726119964287704			0.8179081004917859	0.9415713273691263		0.8205146613794969		0.8340251800744527		0.9549922629036232	0.8618375906469299	0.9314824183553257		0.947746762063064	0.9315880072983586	0.8176408822472693	0.9023448752967721	0.8388673389513158	0.9793171789068847			0.9351093183329887	0.9687488750352437	0.9675464114128931	0.9280387133959782	0.8758899434429911	0.9353750733001236		0.8980417954532749	0.9316096300004363	0.8470204314105864	0.969325268846303	0.9510362045727075	0.9487384897155665	0.9821478394710367	0.9404071062732342	0.8408282084697154	0.9151053917585975	0.9005998706718618	0.9136890649188187		0.9309136203904725	0.907640302020247		0.9184896583452445	0.954818041784531	0.9093206064506547	0.8996500856202797	0.878342891666385	0.9671664314064989	0.8426132249009086	0.9374422560305629	0.9173396616073667	0.9818489292911244	0.8973196897678264	0.9412439840711724	0.9640176907560156	0.93148241814173	0.947746762063064	0.9339317408492797		0.928113779448641	0.9722118187866501	0.9741965326799893	0.9315880072983586		0.9445077089310081		0.8388673388003948	0.9114680470809194		0.9389719452281543	0.9437657899643249
ASTOR.IS	0.8842505593306584	0.8798727420453403	0.902901330600357	1.0	0.9153480600662007	0.9589473326920992	0.844286048011062	0.8278347284893107		0.8996726952939255	0.908254965973067			0.9229282667358352	0.9107241431184817	0.9221271792781067	0.8236921723211372	0.85098612838234	0.8159937497945319	0.9670518115572505	0.8180605093858805	0.9171805179848824	0.8903814548359371		0.8388618585637155	0.9058205570644464	0.920763610785274	0.9240096222255805	0.9064425796892662	0.8833243884755668	0.9059405279208593		0.9555532760602202	0.9640023418224459		0.8188504932254126			0.8743231948744769	0.9852645471684386	0.889887784737896	0.8666908143925164		0.9011176530055719		0.845792577129381	0.9691333188583189	0.908624368112956	0.8792115762097569		0.8899217811815585	0.9559135417820216	0.9688809624616053	0.9116044348406972	0.9015672241172299	0.925234716192691	0.9152456444542718	0.8706590840225321	0.8274574770495161	0.9216660670773864	0.9759788499413332	0.8883960259256475	0.89106599515196	0.8769206415257038	0.8375080299783199	0.8326616044581072		0.9637280943752412		0.9375161291368427	0.8213973470729973	0.9153288091363979	0.8911933228903266	0.8030203885417272	0.9123955403419826	0.9514685169698264	0.873144053025901	0.921840282937653			0.931635964435371	0.9820068593682859	0.8854389427282016	0.9053049078696485	0.9608122605119445		0.8605237348703855	0.839574265247471	0.8985183604834891	0.8455219736808399	0.9565882389025203	0.8439225699045303	0.8771667849487551	0.8926753265516189	0.873763432168209	0.8220834904149795		0.9508740461313329	0.8350472927925825	0.8683091701608804	0.8870080563774563		0.8573663717346538		0.8472736817328065	0.8657097319754428		0.9490792481397086	0.9544642383717507	0.8524410543654767		0.8348576807160432	0.806119610963275	0.8048938901180671		0.8793517178596588	0.8211780024674862	0.8126296431342509		0.8318348001030321		0.9605918633867034	0.9574225932993514	0.8514436824697803	0.8314020953372997	0.8958150812363919						0.8281981864204684			0.8232212395032603							0.8828865037868966	0.897524711000759		0.8717547591446043			0.8387895836488463	0.869697280004002	0.957779987626447					0.9292774111164585	0.9152631016410122	0.8814570237746371	0.8936281532378468	0.9138343338356629									0.9163018732372666				0.9519756494879947		0.8486841562190989						0.8481920127629057	0.8350364499424303	0.8694805018101712		0.8755909724730505		0.8682997294490262			0.9608389224431545	0.8148903641835921			0.8641391931477208		0.8409238444830176	0.849595285749658	0.8967457103065416	0.8834958496233022	0.9021796788520773		0.8785100415019232	0.8459681447789936			0.8867539725525697		0.8987690015696759		0.8105627674924407		0.809353999613005	0.8796046429009091				0.9065231607519093		0.8653224824635525				0.9332972268848572				0.9557709341672828		0.9199981284988651			0.8220066194922055	0.8193118067957711	0.8916196841927932	0.8608422888318453		0.9252525744621047	0.8896650971215677				0.8840719858756394		0.9214304300436382	0.8786856246006687		0.851062457693718			0.951303728397217				0.8670852427436743	0.8614449249015163			0.834401167402625	0.8859776340812268	0.851852500426467	0.9182395378771236	0.823424643474965	0.9235906840418971	0.860933937942918		0.8884080055375442		0.8352535108317168	0.9080447064781604				0.8305411617171901		0.8016012469783086	0.8596402037075644			0.9044692496947501			0.870596763422104	0.8666249227448454	0.847873649416307	0.8822831589727703	0.8190278024364581	0.8105204460838455	0.9151768617992009			0.8082469911542721		0.8264798368239916		0.887424790723722				0.8238688474967355	0.8282258486373661	0.9771536463376426	0.8647449023551184	0.8327605559188272	0.854602791930381						0.8795333115444094		0.915042140679478		0.8484344479618297		0.8725939585053449			0.9397486569096581		0.820321084836437	0.8757833590961014	0.8675107683411872	0.8464852256136932		0.8879885852239019		0.9125248908596237	0.8755628052576794		0.8066936841264208				0.9029331962734677						0.8420881877638366	0.9374477368891083	0.854195369244323		0.8683121814504572	0.8196306293666046		0.9561082006912864		0.8995929384542747		0.8013675949340959	0.8193118070198655	0.8743231948744769	0.9138343335956504	0.804893888339595	0.8892579848548607	0.8896650971215677	0.8484344479618297	0.955635540552225	0.8343308769157786		0.95591354166489	0.8725939585053449	0.8211780024674862	0.8706590840424175	0.827834728505936		0.89106599515196	0.8082469911490172	0.8657097319656364		0.8264798368239916			0.8874247907290929	0.9221271792558478		0.8236921720572666		0.8334381039901687		0.8238688492992451	0.873144053025901	0.8965842440498916		0.9641014056878765	0.8859776341469597	0.8541953691292069	0.8683121814504572	0.8007979354161148			0.8605237348541814	0.8519484175499809	0.8196306293666046		0.8926753265408377					0.8305411616311376	0.8016012469783086
